,507,E-ATX,282,584,590,3,256000,[써멀테이크] VN10001W2N Level 10 GT 아스크텍,,,,써멀테이크,
,508,ATX,205,428,340,5,95670,[BRAVOTEC] U4 Black Red 강화유리,강화유리,,,BRAVOTEC,
,509,ATX,240,485,445,2,78990,[BRAVOTEC] 트레저 X8 830T 타이탄 글래스 화이트,강화유리,,,BRAVOTEC,
,510,E-ATX,235,590,615,3,256880,[BRAVOTEC] 트레저 X10 1200T 타이탄 글래스 블랙,강화유리,,,BRAVOTEC,
,511,m-ATX,218,398,360,6,78000,[BRAVOTEC] JONSBO C3 PLUS Silver,강화유리,,,BRAVOTEC,
,512,m-ATX,218,398,360,3,78000,[BRAVOTEC] JONSBO C3 PLUS Black,강화유리,,,BRAVOTEC,
,513,ATX,240,485,445,4,85900,[BRAVOTEC] 트레저 X8 830T 타이탄 글래스 블랙,강화유리,,,BRAVOTEC,
,514,ATX,224,485,507,3,277000,[BRAVOTEC] JONSBO UMX5 Black,강화유리,,,BRAVOTEC,
,515,ATX,224,485,507,2,277000,[BRAVOTEC] JONSBO UMX5 Silver,강화유리,,,BRAVOTEC,
,516,ATX,213,450,450,6,97000,[BRAVOTEC] C4 White 강화유리,강화유리,,,BRAVOTEC,
,517,ATX,205,428,340,3,97000,[BRAVOTEC] U4 White 강화유리,강화유리,흰색,은색,BRAVOTEC,
,518,m-ITX,170,320,220,5,105000,[BRAVOTEC] U1 PLUS Silver 강화유리,강화유리,은색,,BRAVOTEC,
,519,ATX,311,404,402,2,162190,[BRAVOTEC] 트레저 X8 870T 타이탄 글래스 리플렉트 에디션,강화유리,흰색,흰색,BRAVOTEC,
,520,ATX,311,404,402,2,147000,[BRAVOTEC] 트레저 X8 870T 타이탄 글래스 화이트,강화유리,흰색,흰색,BRAVOTEC,
,521,ATX,311,404,402,3,147000,[BRAVOTEC] 트레저 X8 870T 타이탄 글래스 블랙,강화유리,,,BRAVOTEC,
,522,m-ATX,238,399.5,378,5,162000,[BRAVOTEC] VR2 Silver 강화유리,강화유리,은색,,BRAVOTEC,
,523,m-ATX,238,399.5,378,2,162000,[BRAVOTEC] VR2 Black 강화유리,강화유리,,,BRAVOTEC,
,524,ATX,215,492,445,2,205000,[BRAVOTEC] RM4 Silver 강화유리,강화유리,은색,,BRAVOTEC,
,525,ATX,215,492,445,4,205000,[BRAVOTEC] RM4 Black 강화유리,강화유리,,,BRAVOTEC,
,526,ATX,205,428,340,4,97000,[BRAVOTEC] U4 Silver 강화유리,강화유리,은색,은색,BRAVOTEC,
,527,ATX,205,428,340,3,97000,[BRAVOTEC] U4 Black 강화유리,강화유리,,,BRAVOTEC,
,528,ATX,220,470,430,6,74210,[BRAVOTEC] 트레저 X3 730L 화이트,아크릴,흰색,,BRAVOTEC,
,529,E-ATX,227,498,491,4,138320,[BRAVOTEC] 트레저 X6 630T 타이탄 글래스 스노우 화이트,강화유리,흰색,흰색,BRAVOTEC,
,530,m-ATX,265,355,372,2,45000,[BRAVOTEC] 디파이 B45 블랙 화이트,아크릴,흰검,,BRAVOTEC,
,531,m-ITX,238,386.5,239,5,264000,[BRAVOTEC] MOD1 MINI Black 강화유리,강화유리,검빨,,BRAVOTEC,
,532,m-ITX,238,386.5,239,3,120000,[BRAVOTEC] VR1 Black 강화유리,강화유리,검빨,,BRAVOTEC,
,533,m-ITX,238,386.5,239,3,120000,[BRAVOTEC] VR1 Silver 강화유리,강화유리,은색,,BRAVOTEC,
,534,ATX,250,505,638,6,264000,[BRAVOTEC] MOD1 Black 강화유리,강화유리,검빨,,BRAVOTEC,
,535,E-ATX,213,498,490,3,103000,[BRAVOTEC] 트레저 X6 630S 파노라마 윈도우 화이트,아크릴,흰색,,BRAVOTEC,
,536,E-ATX,213,498,490,4,97000,[BRAVOTEC] 트레저 X6 630S 파노라마 윈도우 블랙,아크릴,,,BRAVOTEC,
,537,E-ATX,227,498,491,6,151400,[BRAVOTEC] 트레저 X6 630T 타이탄 글래스 화이트,강화유리,흰색,,BRAVOTEC,
,538,E-ATX,227,498,491,4,132000,[BRAVOTEC] 트레저 X6 630T 타이탄 글래스 블랙,강화유리,,,BRAVOTEC,
,539,ATX,220,470,430,6,58000,[BRAVOTEC] 트레저 X3 730L 블랙,아크릴,,,BRAVOTEC,
,540,m-ITX,160,345,300,2,151000,[BRAVOTEC] UMX1 PLUS Silver 강화유리,강화유리,은색,,BRAVOTEC,
,541,ATX,279,385,396,4,194000,[BRAVOTEC] W2 Silver 강화유리,강화유리,은색,,BRAVOTEC,
,542,m-ATX,265,330,345,3,43000,[BRAVOTEC] 디파이 B40 화이트,아크릴,흰색,,BRAVOTEC,
,543,m-ATX,265,330,345,3,38000,[BRAVOTEC] 디파이 B40 BLACK,아크릴,,,BRAVOTEC,
,544,m-ATX,188,365,358,5,154000,[BRAVOTEC] UMX3 Black 강화유리,강화유리,,,BRAVOTEC,
,545,m-ATX,188,365,358,6,168050,[BRAVOTEC] UMX3 Silver 강화유리,강화유리,은색,,BRAVOTEC,
,546,m-ATX,215,385,336,6,139000,[BRAVOTEC] RM3 Black 강화유리,강화유리,,,BRAVOTEC,
,547,ATX,208,565,520,3,96000,[COUGAR] PANZER 강화유리 BRAVOTEC,강화유리,,,COUGAR,
,548,m-ITX,180,299,386,2,79300,[COUGAR] QBX KAZE BRAVOTEC,,,,COUGAR,
,549,E-ATX,266,612,556,2,175310,[COUGAR] PANZER MAX BRAVOTEC,아크릴,,,COUGAR,
,550,ATX,232,545.5,530,2,399000,[DEEPCOOL] GAMER STORM NEW ARK 90 BLACK,강화유리,,,DEEPCOOL,
,551,ATX,203.5,510.5,500,4,94200,[DEEPCOOL] EARLKASE RGB BRAVOTEC,강화유리,,,DEEPCOOL,
,552,ATX,210,505,506,4,388960,[DEEPCOOL] GENOME ROG Edition BRAVOTEC,아크릴,검빨,,DEEPCOOL,
,553,ATX,210,505,506,6,357090,[DEEPCOOL] GENOME 화이트 블루 BRAVOTEC,아크릴,흰파,흰색,DEEPCOOL,
,554,ATX,210,505,506,3,360000,[DEEPCOOL] GENOME BLACK GREEN BRAVOTEC,아크릴,검초,,DEEPCOOL,
,555,ATX,210,505,506,3,360000,[DEEPCOOL] GENOME Black RED BRAVOTEC,아크릴,검빨,,DEEPCOOL,
,556,m-ATX,435,388,395,6,670000,[DEEPCOOL] TriStellar SW BRAVOTEC,,검흰,,DEEPCOOL,
,557,ATX,230,516,494,6,277000,[NZXT] H700i Black BLUE,강화유리,,,NZXT,
,558,ATX,203,474,432,3,165000,[NZXT] S340 ELITE Limited Purple Edition,강화유리,,,NZXT,
,559,m-ITX,210,349,372,2,183040,[NZXT] H200i Black RED,강화유리,,,NZXT,
,560,m-ITX,210,349,372,2,183040,[NZXT] H200i Matte Black,강화유리,,,NZXT,
,561,m-ITX,210,349,372,6,183040,[NZXT] H200i Matte White,강화유리,,,NZXT,
,562,m-ATX,210,417,421,2,213000,[NZXT] H400i Matte Black,강화유리,,,NZXT,
,563,m-ATX,210,417,421,3,213000,[NZXT] H400i Matte White,강화유리,,,NZXT,
,564,m-ATX,210,417,421,4,213000,[NZXT] H400i Black RED,강화유리,,,NZXT,
,565,ATX,230,516,494,2,277000,[NZXT] H700i Matte White,강화유리,,,NZXT,
,566,ATX,230,516,494,2,277000,[NZXT] H700i Matte Black,강화유리,,,NZXT,
,567,ATX,230,516,494,3,277000,[NZXT] H700i Black RED,강화유리,,,NZXT,
,568,ATX,220,567,550,2,265000,[NZXT] NOCTIS 450 ROG EDITION BRAVOTEC,아크릴,,,NZXT,
,569,ATX,203,474,432,4,143000,[NZXT] S340 ELITE Black Red BRAVOTEC,강화유리,,빨강,NZXT,
,570,ATX,203,474,432,6,143000,[NZXT] S340 ELITE 화이트 BRAVOTEC,강화유리,흰색,흰색,NZXT,
,571,ATX,203,474,432,6,143000,[NZXT] S340 ELITE Black BRAVOTEC,강화유리,,,NZXT,
,572,ATX,220,512,480,5,230000,[NZXT] H440 2017 RAZER Edition BRAVOTEC,아크릴,,,NZXT,
,573,m-ITX,245,426,450,2,215000,[NZXT] MANTA 화이트 Window BRAVOTEC,아크릴,흰색,흰색,NZXT,
,574,ATX,220,512,480,4,206000,[NZXT] H440 2017 Black BRAVOTEC,아크릴,검빨,,NZXT,
,575,m-ITX,245,426,450,6,216000,[NZXT] MANTA Black RED Window BRAVOTEC,아크릴,검빨,빨강,NZXT,
,576,m-ITX,245,426,450,4,215000,[NZXT] MANTA Black Window BRAVOTEC,아크릴,,,NZXT,
,577,ATX,220,512,480,5,206000,[NZXT] H440 2017 화이트 BRAVOTEC,아크릴,흰색,흰색,NZXT,
,578,ATX,195,530,529,3,108000,[NZXT] Phantom 240 Red BRAVOTEC,아크릴,검빨,,NZXT,
,579,ATX,220,567,550,5,216000,[NZXT] NOCTIS 450 화이트 BRAVOTEC,아크릴,흰색,흰색,NZXT,
,580,ATX,220,567,550,5,216000,[NZXT] NOCTIS 450 Black BRAVOTEC,아크릴,,,NZXT,
,581,ATX,200,445,432,5,156640,[NZXT] S340 화이트 BRAVOTEC,아크릴,흰색,흰색,NZXT,
,582,ATX,200,445,432,3,97000,[NZXT] S340 Black BRAVOTEC,아크릴,,,NZXT,
,583,E-ATX,235,605,577,2,255000,[NZXT] Switch 810 Black BRAVOTEC,아크릴,,,NZXT,
,584,E-ATX,235,605,577,3,247250,[NZXT] Switch 810 화이트 BRAVOTEC,아크릴,흰색,흰색,NZXT,
,585,ATX,195,530,529,6,108000,[NZXT] Phantom 240 화이트 BRAVOTEC,아크릴,흰색,흰색,NZXT,
,586,ATX,220,510,475.3,4,206900,[NZXT] H440 Orange BRAVOTEC,아크릴,검주,,NZXT,
,587,ATX,220,510,475.3,2,206900,[NZXT] H440 Green BRAVOTEC,아크릴,검초,,NZXT,
,588,ATX,220,510,475.3,3,230000,[NZXT] H440 Blue BRAVOTEC,아크릴,검파,,NZXT,
,589,ATX,220,447,502,4,124000,[NZXT] H230 Black BRAVOTEC,,,,NZXT,
,590,ATX,220,510,475.3,6,201000,[NZXT] H440 Black BRAVOTEC,아크릴,검빨,,NZXT,
,591,ATX,220,510,475.3,2,221130,[NZXT] H440 화이트 BRAVOTEC,아크릴,흰색,흰색,NZXT,
,592,E-ATX,221,627,600,3,286000,[NZXT] Phantom 630 화이트 Window Edition BRAVOTEC,아크릴,흰색,흰색,NZXT,
,593,E-ATX,221,627,600,2,286000,[NZXT] Phantom 630 Black Window Edition BRAVOTEC,아크릴,,,NZXT,
,594,E-ATX,221,507,510.5,3,177900,[NZXT] Source 530 Black BRAVOTEC,아크릴,,,NZXT,
,595,E-ATX,221,547,567,6,243770,[NZXT] H630 Black BRAVOTEC,,,,NZXT,
,596,E-ATX,221,547,567,6,276900,[NZXT] H630 화이트 BRAVOTEC,,흰색,흰색,NZXT,
,597,E-ATX,221,572,543,2,216000,[NZXT] Phantom 530 화이트 BRAVOTEC,아크릴,흰색,흰색,NZXT,
,598,E-ATX,221,572,543,3,252900,[NZXT] Phantom 530 Red BRAVOTEC,아크릴,검빨,빨강,NZXT,
,599,E-ATX,221,547,567,6,243770,[NZXT] H630 화이트 Window Edition BRAVOTEC,아크릴,흰색,흰색,NZXT,
,600,E-ATX,221,547,567,4,243770,[NZXT] H630 Black Window Edition BRAVOTEC,아크릴,,,NZXT,
,601,E-ATX,235,650,612,5,407260,[NZXT] Phantom 820 Gunmetal Grey Window Edition BRAVOTEC,아크릴,회색,,NZXT,
,602,m-ITX,170,650,274,6,245000,[Phanteks] EVOLV SHIFT X AG,강화유리,,,Phanteks,
,603,m-ITX,170,650,274,5,245000,[Phanteks] EVOLV SHIFT X BK,강화유리,,,Phanteks,
,604,m-ITX,170,470,274,5,178000,[Phanteks] EVOLV SHIFT AG,강화유리,,,Phanteks,
,605,m-ITX,170,470,274,5,178000,[Phanteks] EVOLV SHIFT BK,강화유리,,,Phanteks,
,606,ATX,200,450,400,2,93000,[Phanteks] ECLIPSE P300 TG,강화유리,,,Phanteks,
,607,m-ATX,230,453,400,5,198000,[Phanteks] EVOLV MATX TG AG,강화유리,,,Phanteks,
,608,ATX,235,480,500,4,176000,[Phanteks] ENTHOO PRO M TG SE,강화유리,,,Phanteks,
,609,m-ATX,230,453,400,5,198000,[Phanteks] Enthoo EVOLV MATX TG BK,강화유리,,,Phanteks,
,610,m-ATX,230,453,400,3,198000,[Phanteks] Enthoo EVOLV MATX TG GS,강화유리,은색,,Phanteks,
,611,E-ATX,270,750,615,2,1471000,[Phanteks] ENTHOO ELITE AG,강화유리,회색,,Phanteks,
,612,E-ATX,270,750,615,3,1471000,[Phanteks] ENTHOO ELITE BLACK,강화유리,,,Phanteks,
,613,ATX,210,465,470,3,138000,[Phanteks] ECLIPSE P400S TG SE BW,강화유리,,흰색,Phanteks,
,614,ATX,210,465,470,6,138000,[Phanteks] ECLIPSE P400S TG SE BR,강화유리,,빨강,Phanteks,
,615,ATX,210,465,470,4,138000,[Phanteks] ECLIPSE P400S TG AG,강화유리,회색,,Phanteks,
,616,ATX,210,465,470,6,138000,[Phanteks] ECLIPSE P400S TG WHITE,강화유리,흰색,,Phanteks,
,617,ATX,210,465,470,5,138000,[Phanteks] ECLIPSE P400S TG BLACK,강화유리,,,Phanteks,
,618,ATX,235,480,500,2,178170,[Phanteks] Enthoo PRO M TG BK,강화유리,,,Phanteks,
,619,E-ATX,235,560,550,4,248000,[Phanteks] Enthoo LUXE TG AG,강화유리,회색,,Phanteks,
,620,E-ATX,235,560,550,2,248000,[Phanteks] Enthoo LUXE TG BK,강화유리,,,Phanteks,
,621,ATX,235,480,500,3,139800,[Phanteks] Enthoo Pro M AG Acrylic,아크릴,회색,,Phanteks,
,622,ATX,235,480,500,4,138000,[Phanteks] Enthoo Pro M TG Acrylic,아크릴,녹색,,Phanteks,
,623,ATX,235,495,510,3,306000,[Phanteks] Enthoo EVOLV ATX TG GS,강화유리,은색,,Phanteks,
,624,ATX,235,495,510,3,306000,[Phanteks] Enthoo EVOLV ATX TG AG,강화유리,회색,,Phanteks,
,625,ATX,235,495,510,3,306000,[Phanteks] Enthoo EVOLV ATX TG Black,강화유리,,,Phanteks,
,626,ATX,210,465,470,2,138000,[Phanteks] ECLIPSE P400S 화이트,아크릴,흰색,,Phanteks,
,627,ATX,210,465,470,5,123000,[Phanteks] ECLIPSE P400 화이트,아크릴,흰색,,Phanteks,
,628,ATX,210,465,470,6,137080,[Phanteks] ECLIPSE P400S AG,아크릴,회색,,Phanteks,
,629,ATX,210,465,470,6,125000,[Phanteks] ECLIPSE P400S BLACK,아크릴,,,Phanteks,
,630,ATX,210,465,470,2,120520,[Phanteks] ECLIPSE P400 AG,아크릴,회색,,Phanteks,
,631,ATX,210,465,470,2,110000,[Phanteks] ECLIPSE P400 BLACK,아크릴,,,Phanteks,
,632,m-ITX,230,375,395,6,118000,[Phanteks] Enthoo EVOLV ITX SE 화이트,아크릴,흰색,,Phanteks,
,633,m-ITX,230,375,395,5,118000,[Phanteks] Enthoo EVOLV ITX SE Red,아크릴,검빨,빨강,Phanteks,
,634,ATX,235,495,510,2,229500,[Phanteks] Enthoo EVOLV ATX AG,아크릴,회색,,Phanteks,
,635,ATX,235,495,510,3,268000,[Phanteks] Enthoo EVOLV ATX GS,아크릴,은색,,Phanteks,
,636,ATX,235,495,510,3,268000,[Phanteks] Enthoo EVOLV ATX BLACK,아크릴,,,Phanteks,
,637,ATX,235,495,510,6,334000,[Phanteks] Enthoo ATX AG,아크릴,회색,,Phanteks,
,638,E-ATX,235,535,550,4,174700,[Phanteks] ENTHOO Pro Titanium Green,아크릴,녹색,,Phanteks,
,639,ATX,235,480,500,3,147900,[Phanteks] Enthoo Pro M Green,아크릴,녹색,,Phanteks,
,640,E-ATX,250,650,600,6,388000,[Phanteks] ENTHOO PRIMO Special Edition BW,아크릴,,흰색,Phanteks,
,641,E-ATX,250,650,600,4,388000,[Phanteks] ENTHOO PRIMO Special Edition Red,아크릴,,빨강,Phanteks,
,642,ATX,260,550,480,2,238000,[Phanteks] Enthoo Mini XL,아크릴,,,Phanteks,
,643,m-ATX,230,450,400,3,192000,[Phanteks] Enthoo EVOLV Gray,아크릴,회색,,Phanteks,
,644,m-ATX,230,450,400,2,204000,[Phanteks] Enthoo EVOLV 화이트,아크릴,흰색,,Phanteks,
,645,m-ATX,230,450,400,2,192000,[Phanteks] Enthoo EVOLV Black,아크릴,,,Phanteks,
,646,E-ATX,250,650,600,3,381220,[Phanteks] ENTHOO PRIMO 화이트,아크릴,흰색,흰색,Phanteks,
,647,E-ATX,235,535,550,5,158000,[Phanteks] ENTHOO Pro 화이트,아크릴,흰색,흰색,Phanteks,
,648,E-ATX,235,535,550,6,148000,[Phanteks] ENTHOO Pro Black,아크릴,,,Phanteks,
,649,E-ATX,235,560,550,3,232000,[Phanteks] ENTHOO Luxe 화이트,아크릴,흰색,흰색,Phanteks,
,650,E-ATX,235,560,550,6,218800,[Phanteks] ENTHOO Luxe Black,아크릴,,,Phanteks,
,0,크기,폭mm,높이mm,깊이mm,쿨러,가격,제품,측면,외부 색깔,내부 색깔,제조사,
