,57,LGA 1151v2,0,140400,2,2666,4,4,6,m-ITX,[GIGABYTE] B360N WiFi 듀러블에디션,GIGABYTE,B360,O,17,17,
,58,LGA 1151v2,0,131000,4,2666,4,5,7,ATX,[MSI] B360 게이밍 아틱,MSI,B360,,30.5,24.4,
,59,LGA 1151v2,0,149000,4,2666,4,6,7,ATX,[MSI] B360 게이밍 프로 카본,MSI,B360,,30.4,24.3,
,60,LGA 1151v2,0,131000,4,2666,4,5,7,ATX,[MSI] B360 게이밍 플러스,MSI,B360,,30.4,24.3,
,61,LGA 1151v2,0,120000,4,2666,4,5,7,ATX,[MSI] B360-A PRO,MSI,B360,,30.4,24.3,
,62,LGA 1151v2,0,254000,2,2666,4,4,7,ATX,[MSI] B360-F PRO,MSI,B360,,30.5,22.5,
,63,LGA 1151v2,0,148000,4,2666,4,4,7,m-ITX,[MSI] B360I 게이밍 프로 AC,MSI,B360,O,17,17,
,64,LGA 1151v2,0,86000,2,2666,4,6,7,m-ATX,[MSI] B360M PRO-VD,MSI,B360,,22.6,18.5,
,65,LGA 1151v2,0,91000,4,2666,4,6,7,m-ATX,[MSI] B360M PRO-VDH,MSI,B360,,24.4,24.4,
,66,LGA 1151v2,0,88000,2,2666,4,6,7,m-ATX,[MSI] B360M PRO-VH,MSI,B360,,22.6,18.5,
,67,LGA 1151v2,0,102010,2,2666,4,6,7,m-ATX,[MSI] B360M 게이밍 플러스,MSI,B360,,24.3,20.6,
,68,LGA 1151v2,0,103100,4,2666,4,6,7,m-ATX,[MSI] B360M 바주카 플러스,MSI,B360,,24.4,24.4,
,69,LGA 1151v2,0,118000,4,2666,4,4,7,m-ATX,[MSI] B360M 박격포,MSI,B360,,24.3,24.3,
,70,LGA 1151v2,0,123000,4,2666,4,4,7,m-ATX,[MSI] B360M 박격포 티타늄,MSI,B360,,24.3,24.3,
,71,LGA 1151v2,0,119220,4,2666,4,6,6,ATX,[ASRock] H370 PRO4,ASRock,H370,,30.5,22.4,
,72,LGA 1151v2,0,112000,4,2666,4,6,6,m-ATX,[ASRock] H370M PRO4,ASRock,H370,,24.4,24.4,
,73,LGA 1151v2,0,142000,2,2666,4,6,6,m-ITX,[ASRock] H370M-ITX/ac,ASRock,H370,O,17,17,
,74,LGA 1151v2,0,142000,4,2666,4,6,6,ATX,[ASRock] FATAL1TY H370 Performance,ASRock,H370,,30.5,24.4,
,75,LGA 1151v2,0,134200,4,2666,4,6,6,ATX,[ASUS] PRIME H370-A,ASUS,H370,,30.5,22.1,
,76,LGA 1151v2,0,132000,4,2666,4,6,6,ATX,[ASUS] PRIME H370-PLUS,ASUS,H370,,30.5,22.11,
,77,LGA 1151v2,0,138000,4,2666,4,6,6,m-ATX,[ASUS] PRIME H370M-PLUS,ASUS,H370,,24.4,24.4,
,78,LGA 1151v2,0,178700,4,2666,4,6,6,ATX,[ASUS] ROG STRIX H370-F GAMING,ASUS,H370,,30.5,24.4,
,79,LGA 1151v2,0,174630,2,2666,4,4,6,m-ITX,[ASUS] ROG STRIX H370-I GAMING,ASUS,H370,O,17,17,
,80,LGA 1151v2,0,166670,4,2666,4,6,6,ATX,[ASUS] TUF H370-PRO GAMING (Wi-Fi),ASUS,H370,O,30.5,24.4,
,81,LGA 1151v2,0,158000,4,2666,4,6,6,ATX,[ASUS] TUF H370-PRO GAMING,ASUS,H370,,30.5,24.4,
,82,LGA 1151v2,0,167000,4,2666,4,6,10,ATX,[GIGABYTE] H370 AORUS Gaming 3 WiFi,GIGABYTE,H370,O,30.5,24.4,
,83,LGA 1151v2,0,140400,4,2666,4,6,10,ATX,[GIGABYTE] H370 AORUS Gaming 3,GIGABYTE,H370,,30.5,24.4,
,84,LGA 1151v2,0,141450,4,2666,4,6,10,ATX,[GIGABYTE] H370 HD3 듀러블에디션,GIGABYTE,H370,,30.5,22.5,
,85,LGA 1151v2,0,139000,4,2666,4,6,10,m-ATX,[GIGABYTE] H370M D3H 듀러블에디션,GIGABYTE,H370,,24.4,23,
,86,LGA 1151v2,0,133000,4,2666,4,6,10,m-ATX,[GIGABYTE] H370M DS3H 듀러블에디션,GIGABYTE,H370,,24.4,24.4,
,87,LGA 1151v2,0,167500,2,2666,4,4,10,m-ITX,[GIGABYTE] H370N WiFi 듀러블에디션,GIGABYTE,H370,O,17,17,
,88,LGA 1151v2,0,159600,4,2666,4,6,5,ATX,[MSI] H370 게이밍 프로 카본,MSI,H370,,30.4,24.3,
,89,LGA 1151v2,0,140400,4,2666,4,5,5,ATX,[MSI] H370 게이밍 플러스,MSI,H370,,30.4,24.3,
,90,LGA 1151v2,0,120000,4,2666,4,6,5,m-ATX,[MSI] H370M 바주카,MSI,H370,,24.4,24.4,
,91,LGA 1151v2,1,172400,4,4333,4,8,6,ATX,[ASRock] Z370 EXTREME 4,ASRock,Z370,,30.5,24.4,
,92,LGA 1151v2,1,144700,4,4266,4,6,6,ATX,[ASRock] Z370 PRO4,ASRock,Z370,,30.5,24.4,
,93,LGA 1151v2,1,268000,4,4333,4,8,6,ATX,[ASRock] Z370 Taichi,ASRock,Z370,O,30.5,24.4,
,94,LGA 1151v2,1,137500,4,4333,4,6,6,m-ATX,[ASRock] Z370M PRO4,ASRock,Z370,,24.4,24.4,
,95,LGA 1151v2,1,258000,4,4333,4,8,7,ATX,[ASRock] FATAL1TY Z370 Gaming K6,ASRock,Z370,,30.5,24.4,
,96,LGA 1151v2,1,270700,2,4333,4,6,7,m-ITX,[ASRock] FATAL1TY Z370 Gaming-ITX/ac,ASRock,Z370,O,17,17,
,97,LGA 1151v2,1,197900,4,4000,4,6,8,ATX,[ASUS] PRIME Z370-A,ASUS,Z370,,30.5,24.4,
,98,LGA 1151v2,1,170900,4,4000,4,4,8,ATX,[ASUS] PRIME Z370-P,ASUS,Z370,,30.5,22.6,
,99,LGA 1151v2,1,465900,2,4500,4,4,8,E-ATX,[ASUS] ROG MAXIMUS X APEX,ASUS,Z370,,30.5,27.2,
,100,LGA 1151v2,1,466000,4,4133,4,6,8,ATX,[ASUS] ROG MAXIMUS X CODE,ASUS,Z370,O,30.5,24.4,
,101,LGA 1151v2,1,575640,4,4133,4,6,8,ATX,[ASUS] ROG MAXIMUS X FORMULA,ASUS,Z370,O,30.5,24.4,
,102,LGA 1151v2,1,410000,4,4133,4,6,8,ATX,[ASUS] ROG MAXIMUS X HERO (Wi-Fi AC),ASUS,Z370,O,30.5,24.4,
,103,LGA 1151v2,1,350000,4,4000,4,6,8,ATX,[ASUS] ROG MAXIMUS X HERO,ASUS,Z370,,30.5,24.4,
,104,LGA 1151v2,1,241950,4,4133,4,6,8,ATX,[ASUS] ROG STRIX Z370-E GAMING,ASUS,Z370,O,30.5,24.4,
,105,LGA 1151v2,1,199630,4,4000,4,6,8,ATX,[ASUS] ROG STRIX Z370-F GAMING,ASUS,Z370,,30.5,24.4,
,106,LGA 1151v2,1,221710,4,4000,4,6,8,m-ATX,[ASUS] ROG STRIX Z370-G GAMING,ASUS,Z370,,24.4,24.4,
,107,LGA 1151v2,1,266600,4,4000,4,6,8,m-ATX,[ASUS] ROG STRIX Z370-G GAMING (Wi-Fi AC),ASUS,Z370,O,24.4,24.4,
,108,LGA 1151v2,1,169000,4,4333,4,6,8,ATX,[ASUS] ROG STRIX Z370-H GAMING,ASUS,Z370,,30.5,24.4,
,109,LGA 1151v2,1,250500,4,4000,4,4,8,m-ITX,[ASUS] ROG STRIX Z370-I GAMING,ASUS,Z370,O,17,17,
,110,LGA 1151v2,1,153640,2,4000,4,6,8,ATX,[ASUS] TUF Z370-PLUS GAMING,ASUS,Z370,,30.5,24.4,
,111,LGA 1151v2,1,155000,4,4000,4,6,8,ATX,[ASUS] TUF Z370-PRO GAMING,ASUS,Z370,,30.5,24.4,
,112,LGA 1151v2,1,185800,4,4000,4,6,6,ATX,[GIGABYTE] Z370 AORUS Gaming 3,GIGABYTE,Z370,,30.5,24.4,
,113,LGA 1151v2,1,180300,4,4133,4,6,6,ATX,[GIGABYTE] Z370 AORUS Gaming K3,GIGABYTE,Z370,,30.5,24.4,
,114,LGA 1151v2,1,291000,4,4133,4,6,6,ATX,[GIGABYTE] Z370 AORUS Gaming 5,GIGABYTE,Z370,O,30.5,24.4,
,115,LGA 1151v2,1,332000,4,4000,4,6,6,ATX,[GIGABYTE] Z370 AORUS Gaming 7,GIGABYTE,Z370,,30.5,24.4,
,116,LGA 1151v2,1,360000,4,4000,4,6,6,ATX,[GIGABYTE] Z370 AORUS Gaming 7-OP,GIGABYTE,Z370,O,30.5,24.4,
,117,LGA 1151v2,1,210000,4,4000,4,6,6,ATX,[GIGABYTE] Z370 AORUS Gaming WiFi,GIGABYTE,Z370,O,30.5,24.4,
,118,LGA 1151v2,1,217700,4,4000,4,6,6,ATX,[GIGABYTE] Z370 AORUS Ultra Gaming,GIGABYTE,Z370,,30.5,24.4,
,119,LGA 1151v2,1,237000,4,4000,4,6,6,ATX,[GIGABYTE] Z370 AORUS Ultra Gaming WIFi,GIGABYTE,Z370,O,30.5,24.4,
,120,LGA 1151v2,1,217500,4,4000,4,6,6,ATX,[GIGABYTE] Z370 AORUS Ultra Gaming 2.0,GIGABYTE,Z370,,30.5,24.4,
