,87,LGA 1151v2,167500,2,2666,4,4,2,O,m-ITX,[GIGABYTE] H370N WiFi 듀러블에디션,GIGABYTE,H370,17,17,0,
,88,LGA 1151v2,159600,4,2666,4,6,2,,ATX,[MSI] H370 게이밍 프로 카본,MSI,H370,30.4,24.3,0,
,89,LGA 1151v2,140400,4,2666,4,5,1,,ATX,[MSI] H370 게이밍 플러스,MSI,H370,30.4,24.3,0,
,90,LGA 1151v2,120000,4,2666,4,6,1,,m-ATX,[MSI] H370M 바주카,MSI,H370,24.4,24.4,0,
,91,LGA 1151v2,172400,4,4333,4,8,2,,ATX,[ASRock] Z370 EXTREME 4,ASRock,Z370,30.5,24.4,2,
,92,LGA 1151v2,144700,4,4266,4,6,2,,ATX,[ASRock] Z370 PRO4,ASRock,Z370,30.5,24.4,1,
,93,LGA 1151v2,268000,4,4333,4,8,3,O,ATX,[ASRock] Z370 Taichi,ASRock,Z370,30.5,24.4,3,
,94,LGA 1151v2,137500,4,4333,4,6,2,,m-ATX,[ASRock] Z370M PRO4,ASRock,Z370,24.4,24.4,1,
,95,LGA 1151v2,258000,4,4333,4,8,2,,ATX,[ASRock] FATAL1TY Z370 Gaming K6,ASRock,Z370,30.5,24.4,2,
,96,LGA 1151v2,270700,2,4333,4,6,1,O,m-ITX,[ASRock] FATAL1TY Z370 Gaming-ITX/ac,ASRock,Z370,17,17,1,
,97,LGA 1151v2,197900,4,4000,4,6,2,,ATX,[ASUS] PRIME Z370-A,ASUS,Z370,30.5,24.4,2,
,98,LGA 1151v2,170900,4,4000,4,4,2,,ATX,[ASUS] PRIME Z370-P,ASUS,Z370,30.5,22.6,1,
,99,LGA 1151v2,465900,2,4500,4,4,2,,E-ATX,[ASUS] ROG MAXIMUS X APEX,ASUS,Z370,30.5,27.2,2,
,100,LGA 1151v2,466000,4,4133,4,6,2,O,ATX,[ASUS] ROG MAXIMUS X CODE,ASUS,Z370,30.5,24.4,2,
,101,LGA 1151v2,575640,4,4133,4,6,2,O,ATX,[ASUS] ROG MAXIMUS X FORMULA,ASUS,Z370,30.5,24.4,2,
,102,LGA 1151v2,410000,4,4133,4,6,2,O,ATX,[ASUS] ROG MAXIMUS X HERO (Wi-Fi AC),ASUS,Z370,30.5,24.4,2,
,103,LGA 1151v2,350000,4,4000,4,6,2,,ATX,[ASUS] ROG MAXIMUS X HERO,ASUS,Z370,30.5,24.4,2,
,104,LGA 1151v2,241950,4,4133,4,6,2,O,ATX,[ASUS] ROG STRIX Z370-E GAMING,ASUS,Z370,30.5,24.4,2,
,105,LGA 1151v2,199630,4,4000,4,6,2,,ATX,[ASUS] ROG STRIX Z370-F GAMING,ASUS,Z370,30.5,24.4,2,
,106,LGA 1151v2,221710,4,4000,4,6,2,,m-ATX,[ASUS] ROG STRIX Z370-G GAMING,ASUS,Z370,24.4,24.4,2,
,107,LGA 1151v2,266600,4,4000,4,6,2,O,m-ATX,[ASUS] ROG STRIX Z370-G GAMING (Wi-Fi AC),ASUS,Z370,24.4,24.4,2,
,108,LGA 1151v2,169000,4,4333,4,6,2,,ATX,[ASUS] ROG STRIX Z370-H GAMING,ASUS,Z370,30.5,24.4,2,
,109,LGA 1151v2,250500,4,4000,4,4,2,O,m-ITX,[ASUS] ROG STRIX Z370-I GAMING,ASUS,Z370,17,17,1,
,110,LGA 1151v2,153640,2,4000,4,6,2,,ATX,[ASUS] TUF Z370-PLUS GAMING,ASUS,Z370,30.5,24.4,1,
,111,LGA 1151v2,155000,4,4000,4,6,2,,ATX,[ASUS] TUF Z370-PRO GAMING,ASUS,Z370,30.5,24.4,2,
,112,LGA 1151v2,185800,4,4000,4,6,2,,ATX,[GIGABYTE] Z370 AORUS Gaming 3,GIGABYTE,Z370,30.5,24.4,1,
,113,LGA 1151v2,180300,4,4133,4,6,2,,ATX,[GIGABYTE] Z370 AORUS Gaming K3,GIGABYTE,Z370,30.5,24.4,1,
,114,LGA 1151v2,291000,4,4133,4,6,3,O,ATX,[GIGABYTE] Z370 AORUS Gaming 5,GIGABYTE,Z370,30.5,24.4,2,
,115,LGA 1151v2,332000,4,4000,4,6,3,,ATX,[GIGABYTE] Z370 AORUS Gaming 7,GIGABYTE,Z370,30.5,24.4,2,
,116,LGA 1151v2,360000,4,4000,4,6,3,O,ATX,[GIGABYTE] Z370 AORUS Gaming 7-OP,GIGABYTE,Z370,30.5,24.4,0,
,117,LGA 1151v2,210000,4,4000,4,6,2,O,ATX,[GIGABYTE] Z370 AORUS Gaming WiFi,GIGABYTE,Z370,30.5,24.4,2,
,118,LGA 1151v2,217700,4,4000,4,6,2,,ATX,[GIGABYTE] Z370 AORUS Ultra Gaming,GIGABYTE,Z370,30.5,24.4,2,
,119,LGA 1151v2,237000,4,4000,4,6,2,O,ATX,[GIGABYTE] Z370 AORUS Ultra Gaming WIFi,GIGABYTE,Z370,30.5,24.4,0,
,120,LGA 1151v2,217500,4,4000,4,6,2,,ATX,[GIGABYTE] Z370 AORUS Ultra Gaming 2.0,GIGABYTE,Z370,30.5,24.4,2,
,121,LGA 1151v2,239000,4,4000,4,6,2,,ATX,[GIGABYTE] Z370 AORUS Ultra Gaming 2.0-OP,GIGABYTE,Z370,30.5,24.4,0,
,122,LGA 1151v2,154800,4,4000,4,6,1,,ATX,[GIGABYTE] Z370 HD3 듀러블에디션,GIGABYTE,Z370,30.5,22.5,1,
,123,LGA 1151v2,175900,4,4000,4,6,1,,ATX,[GIGABYTE] Z370 HD3-OP 듀러블에디션,GIGABYTE,Z370,30.5,22.5,0,
,124,LGA 1151v2,177700,4,4000,4,6,2,,ATX,[GIGABYTE] Z370 UD3H 듀러블에디션,GIGABYTE,Z370,30.5,24.4,2,
,125,LGA 1151v2,145300,4,4400,4,6,2,,m-ATX,[GIGABYTE] Z370M D3H 듀러블에디션,GIGABYTE,Z370,24.4,24.4,1,
,126,LGA 1151v2,145000,4,3866,4,6,1,,m-ATX,[GIGABYTE] Z370M DS3H 듀러블에디션,GIGABYTE,Z370,22.8,19.3,0,
,127,LGA 1151v2,190500,4,4000,4,4,2,O,m-ITX,[GIGABYTE] Z370N WiFi 듀러블에디션,GIGABYTE,Z370,17,17,1,
,128,LGA 1151v2,152000,4,4000,4,6,1,,ATX,[GIGABYTE] Z370P D3 듀러블에디션,GIGABYTE,Z370,30.5,22.5,0,
,129,LGA 1151v2,474990,4,4000,4,6,2,,ATX,[GIGABYTE] Z370XP SLI 듀러블에디션,GIGABYTE,Z370,30.5,24.4,2,
,130,LGA 1151v2,184800,4,4133,4,6,2,,ATX,[MSI] Z370 SLI PLUS,MSI,Z370,30.5,24.4,2,
,131,LGA 1151v2,167000,4,4000,4,6,1,,ATX,[MSI] Z370 게이밍 플러스,MSI,Z370,30.5,24.4,1,
,132,LGA 1151v2,263100,4,4000,4,6,2,,ATX,[MSI] Z370 게이밍 M5,MSI,Z370,30.5,24.4,2,
,133,LGA 1151v2,231790,4,4000,4,6,2,,ATX,[MSI] Z370 게이밍 프로 카본,MSI,Z370,30.5,24.4,2,
,134,LGA 1151v2,173000,4,4000,4,6,2,,ATX,[MSI] Z370 크레이트 게이밍,MSI,Z370,30.5,24.4,2,
,135,LGA 1151v2,174700,4,4000,4,6,2,,ATX,[MSI] Z370 토마호크,MSI,Z370,30.5,24.4,2,
,136,LGA 1151v2,138800,4,4000,4,6,1,,ATX,[MSI] Z370-A PRO,MSI,Z370,30.5,24.4,2,
,137,LGA 1151v2,139000,4,4000,4,6,2,,m-ATX,[MSI] Z370M 박격포,MSI,Z370,24.3,24.3,2,
,138,LGA 1151,121200,4,2400,4,6,2,,ATX,[ASRock] B250 PRO4,ASRock,B250,30.5,22.4,1,
,139,LGA 1151,97400,4,2400,4,6,2,,m-ATX,[ASRock] B250M PRO4,ASRock,B250,24.4,24.4,1,
,140,LGA 1151,79000,2,2400,4,6,1,,m-ATX,[ASRock] B250M-HDV,ASRock,B250,22.5,18.5,1,
,141,LGA 1151,120900,4,2400,4,6,2,,m-ATX,[ASRock] FATAL1TY B250M Performance,ASRock,B250,24.4,24.4,1,
,142,LGA 1151,96900,4,2400,4,6,2,,m-ATX,[ASUS] PRIME B250M-A,ASUS,B250,24.4,20.6,1,
,143,LGA 1151,137490,4,2400,4,6,2,,m-ATX,[ASUS] PRIME B250M-C,ASUS,B250,22.6,18.5,1,
,144,LGA 1151,81700,2,2400,4,6,1,,m-ATX,[ASUS] PRIME B250M-K,ASUS,B250,22.6,18.5,1,
,145,LGA 1151,113900,4,2400,4,6,2,,m-ATX,[ASUS] PRIME B250M-PLUS,ASUS,B250,24.4,22.4,1,
,146,LGA 1151,140000,4,2400,4,6,2,,ATX,[ASUS] PRIME B250-PLUS,ASUS,B250,30.5,21.8,1,
,147,LGA 1151,143000,4,2400,4,6,2,,ATX,[ASUS] PRIME B250-PRO,ASUS,B250,30.5,21.8,1,
,148,LGA 1151,162660,4,2400,4,6,2,,ATX,[ASUS] ROG STRIX B250F GAMING,ASUS,B250,30.5,24.4,1,
,149,LGA 1151,144500,4,2400,4,6,2,,m-ATX,[ASUS] ROG STRIX B250G GAMING,ASUS,B250,24.4,21.8,1,
,150,LGA 1151,155000,4,2400,4,6,2,,ATX,[ASUS] ROG STRIX B250H GAMING,ASUS,B250,30.5,23.4,1,
,151,LGA 1151,95000,4,2400,4,6,2,,m-ATX,[BIOSTAR] RACING B250 GT3,BIOSTAR,B250,24.4,23,1,
,152,LGA 1151,118200,4,2400,4,6,2,,ATX,[BIOSTAR] RACING B250 GT5,BIOSTAR,B250,30.5,22.5,1,
,153,LGA 1151,110240,2,2400,4,6,1,,ATX,[BIOSTAR] TB250 BTC,BIOSTAR,B250,29.5,21,1,
,154,LGA 1151,173500,2,2400,4,6,0,,ATX,[BIOSTAR] TB250 BTC PRO,BIOSTAR,B250,29.5,21,1,
,155,LGA 1151,159700,2,2400,4,6,0,,ATX,[BIOSTAR] TB250 BTC+,BIOSTAR,B250,29.5,21,1,
,156,LGA 1151,127000,4,2400,4,6,1,,ATX,[GIGABYTE] GA-B250-HD3 듀러블에디션,GIGABYTE,B250,30.5,22.5,1,
,157,LGA 1151,143200,4,2400,4,6,1,,ATX,[GIGABYTE] GA-B250-HD3P 듀러블에디션,GIGABYTE,B250,30.5,22.5,1,
,158,LGA 1151,86850,2,2400,4,6,0,,m-ATX,[GIGABYTE] GA-B250M-D2V 듀러블에디션,GIGABYTE,B250,22.6,17.4,1,
,159,LGA 1151,97460,4,2400,4,6,1,,m-ATX,[GIGABYTE] GA-B250M-D3H 듀러블에디션,GIGABYTE,B250,24.4,22.5,1,
,160,LGA 1151,88730,2,2400,4,6,1,,m-ATX,[GIGABYTE] GA-B250M-D3V 듀러블에디션,GIGABYTE,B250,24.4,17.4,1,
,161,LGA 1151,92800,4,2400,4,6,1,,m-ATX,[GIGABYTE] GA-B250M-DS3H 듀러블에디션,GIGABYTE,B250,22.6,19.3,1,
,162,LGA 1151,164300,4,2400,4,6,1,,m-ATX,[GIGABYTE] GA-B250M-Gaming 5 게이밍에디션,GIGABYTE,B250,24.4,24.4,1,
,163,LGA 1151,89900,2,2400,4,6,1,,m-ATX,[GIGABYTE] GA-B250M-HD3 듀러블에디션,GIGABYTE,B250,24.4,17.4,1,
,164,LGA 1151,155700,2,2400,4,4,1,O,m-ITX,[GIGABYTE] GA-B250N-Phoenix WiFi 듀러블에디션,GIGABYTE,B250,17,17,1,
,165,LGA 1151,172500,4,2400,4,6,1,,ATX,[GIGABYTE] GA-Gaming B8 게이밍에디션,GIGABYTE,B250,30.5,23.3,1,
,166,LGA 1151,143900,2,2400,4,4,1,,m-ITX,[MSI] B250I 게이밍 프로 AC,MSI,B250,17,17,1,
,167,LGA 1151,81800,2,2400,4,2,1,,m-ATX,[MSI] B250M PRO-VD,MSI,B250,22.6,18.5,1,
,168,LGA 1151,97800,4,2400,4,6,1,,m-ATX,[MSI] B250M PRO-VDH,MSI,B250,24.4,22.8,1,
,169,LGA 1151,97300,4,2400,4,6,1,,m-ATX,[MSI] B250M 바주카,MSI,B250,24.4,22.8,1,
,170,LGA 1151,96500,4,2400,4,6,1,,m-ATX,[MSI] B250M 박격포,MSI,B250,24.4,24.4,1,
,171,LGA 1151,115400,4,2400,4,6,1,,m-ATX,[MSI] B250M 박격포 아틱,MSI,B250,24.4,24.4,1,
,172,LGA 1151,149600,4,2400,4,6,2,,ATX,[ASRock] FATAL1TY H270 Performance,ASRock,H270,30.5,24.4,1,
,173,LGA 1151,135100,4,2400,4,6,2,,ATX,[ASRock] H270 PRO4,ASRock,H270,30.5,24.4,1,
,174,LGA 1151,124200,4,2400,4,6,2,,m-ATX,[ASRock] H270M PRO4,ASRock,H270,24.4,24.4,1,
,175,LGA 1151,162000,2,2400,4,6,1,O,m-ITX,[ASRock] H270m-ITX/ac,ASRock,H270,17,17,1,
,176,LGA 1151,140060,4,2400,4,6,2,,m-ATX,[ASUS] PRIME H270M-PLUS,ASUS,H270,24.38,23.88,1,
,177,LGA 1151,156440,4,2400,4,6,2,,ATX,[ASUS] PRIME H270-PLUS,ASUS,H270,30.5,22.1,1,
,178,LGA 1151,156430,4,2400,4,6,2,,ATX,[ASUS] PRIME H270-PRO,ASUS,H270,30.5,22.6,1,
,179,LGA 1151,180960,4,2400,4,6,2,,ATX,[ASUS] ROG STRIX H270F GAMING,ASUS,H270,30.5,24.4,1,
,180,LGA 1151,162300,4,2400,4,6,2,,ATX,[GIGABYTE] GA-H270-GAMING 3 게이밍에디션,GIGABYTE,H270,30.5,24.4,1,
