,128,18308,838500,180,1,LGA TR4,[AMD] TR 1920X (서밋 릿지),ThreadRipper,AMD,12개,24개,3.5 Ghz,4 Ghz,32MB,N/A,0,2666,
,129,15807,435150,180,1,LGA TR4,[AMD] TR 1900X (서밋 릿지),ThreadRipper,AMD,8개,16개,3.8 Ghz,4 Ghz,16MB,N/A,0,2666,
,130,15400,463900,95,1,PGA AM4,[AMD] R7 1800X (서밋 릿지) (멀티팩),Ryzen 7,AMD,8개,16개,3.6 Ghz,4 Ghz,16MB,N/A,0,2666,
,131,15400,448500,95,1,PGA AM4,[AMD] R7 1800X (서밋 릿지),Ryzen 7,AMD,8개,16개,3.6 Ghz,4 Ghz,16MB,N/A,0,2666,
,132,15349,353200,95,1,PGA AM4,[AMD] R7 1700X (서밋 릿지) (멀티팩),Ryzen 7,AMD,8개,16개,3.4 Ghz,3.8 Ghz,16MB,N/A,0,2666,
,133,15349,337000,95,1,PGA AM4,[AMD] R7 1700X (서밋 릿지),Ryzen 7,AMD,8개,16개,3.4 Ghz,3.8 Ghz,16MB,N/A,0,2666,
,134,14811,260900,65,1,PGA AM4,[AMD] R7 1700 (서밋 릿지),Ryzen 7,AMD,8개,16개,3 Ghz,3.7 Ghz,16MB,N/A,0,2666,
,135,12289,245300,95,1,PGA AM4,[AMD] R5 1600X (서밋 릿지) (멀티팩),Ryzen 5,AMD,6개,12개,3.6 Ghz,4 Ghz,16MB,N/A,0,2666,
,136,13227,205300,65,1,PGA AM4,[AMD] R5 1600 (서밋 릿지),Ryzen 5,AMD,6개,12개,3.2 Ghz,3.6 Ghz,16MB,N/A,0,2666,
,137,10063,187800,65,1,PGA AM4,[AMD] R5 1500X (서밋 릿지),Ryzen 5,AMD,4개,8개,3.5 Ghz,3.7 Ghz,16MB,N/A,0,2666,
,138,8396,176800,65,1,PGA AM4,[AMD] R5 1400 (서밋 릿지),Ryzen 5,AMD,4개,8개,3.2 Ghz,3.4 Ghz,8MB,N/A,0,2666,
,139,7495,98000,65,1,PGA AM4,[AMD] R3 1300X (서밋 릿지),Ryzen 3,AMD,4개,4개,3.5 Ghz,3.7 Ghz,8MB,N/A,0,2666,
,140,7096,98000,65,1,PGA AM4,[AMD] R3 1200 (서밋 릿지),Ryzen 3,AMD,4개,4개,3.1 Ghz,3.4 Ghz,8MB,N/A,0,2666,
,0,벤치점수,가격,TDP(W),오버클럭가능여부,소켓,CPU 품목,제품군,제조사,코어 수,쓰레드 수,동작속도,터보속도,L3캐시,내장 그래픽,GPU속도(Mhz),최대 지원메모리(Mhz),
